# column 1: time [ps]
# column 2: msd xyz [A^2]
# column 3: msd x [A^2]
# column 4: msd y [A^2]
# column 5: msd z [A^2]
# column 6: number of samples [-]
4.375 826.44 276.59 275.703 274.148 (count: 3.1997e+06)
5 1037.64 347.307 346.184 344.153 (count: 3.19968e+06)
5.625 1263.63 422.977 421.612 419.039 (count: 3.19966e+06)
6.25 1502.45 502.947 501.342 498.159 (count: 3.19964e+06)
6.875 1752.42 586.654 584.815 580.95 (count: 3.19962e+06)
7.5 2012.08 673.607 671.549 666.926 (count: 3.1996e+06)
8.125 2280.17 763.381 761.121 755.663 (count: 3.19958e+06)
8.75 2555.56 855.604 853.164 846.796 (count: 3.19956e+06)
9.375 2837.32 949.951 947.36 940.005 (count: 3.19954e+06)
10 3124.59 1046.14 1043.43 1035.02 (count: 3.19952e+06)
10.625 3416.66 1143.94 1141.13 1131.59 (count: 3.1995e+06)
11.25 3712.9 1243.12 1240.25 1229.53 (count: 3.19948e+06)
11.875 4012.75 1343.51 1340.6 1328.64 (count: 3.19946e+06)
12.5 4315.74 1444.95 1442.02 1428.77 (count: 3.19944e+06)
13.125 4621.46 1547.31 1544.36 1529.79 (count: 3.19942e+06)
13.75 4929.54 1650.46 1647.51 1631.58 (count: 3.1994e+06)
14.375 5239.7 1754.3 1751.37 1734.03 (count: 3.19938e+06)
15 5551.67 1858.74 1855.86 1837.07 (count: 3.19936e+06)
15.625 5868.5 1963.6 1961.55 1943.35 (count: 127960)
31.25 13921.1 4661.87 4666.64 4592.64 (count: 127940)
46.875 22046.7 7392.02 7400.95 7253.72 (count: 127920)
62.5 30148.9 10123.8 10124.8 9900.2 (count: 127900)
78.125 38218.3 12830.8 12841 12546.5 (count: 127880)
93.75 46300.4 15542.4 15561.6 15196.3 (count: 127860)
109.375 54391.4 18264.7 18283.1 17843.6 (count: 127840)
125 62511.9 21008.3 21016.9 20486.7 (count: 127820)
140.625 70629.4 23742.6 23750.5 23136.3 (count: 127800)
156.25 78793.3 26488.9 26488.8 25815.5 (count: 127780)
171.875 87011.9 29261 29243 28507.9 (count: 127760)
187.5 95285.5 32062 32008.5 31215 (count: 127740)
203.125 103545 34866.7 34766 33912.8 (count: 127720)
218.75 111760 37652 37504.5 36603.6 (count: 127700)
234.375 119957 40431.5 40232.7 39292.4 (count: 127680)
250 128159 43208.2 42981.6 41969.3 (count: 127660)
265.625 136383 45986.7 45751.5 44645.1 (count: 127640)
281.25 144650 48796.4 48524.1 47329.8 (count: 127620)
296.875 152898 51610.7 51274.3 50013.5 (count: 127600)
312.5 161139 54430.7 54000 52708.3 (count: 127580)
328.125 169382 57260.7 56726.6 55395.2 (count: 127560)
343.75 177630 60096.8 59446.2 58087.2 (count: 127540)
359.375 185876 62952.7 62149.5 60774.1 (count: 127520)
375 194146 65823.7 64864.2 63458 (count: 127500)
390.625 202861 70024.7 67828.7 65007.8 (count: 5080)
781.25 409201 140696 135205 133300 (count: 5060)
1171.88 618020 211413 203062 203546 (count: 5040)
1562.5 826419 281361 270120 274939 (count: 5020)
1953.12 1.02966e+06 349784 333539 346335 (count: 5000)
2343.75 1.23151e+06 416419 398416 416676 (count: 4980)
2734.38 1.4385e+06 484840 465664 487995 (count: 4960)
3125 1.64022e+06 550942 531943 557333 (count: 4940)
3515.62 1.83984e+06 617230 599828 622780 (count: 4920)
3906.25 2.04077e+06 683758 669318 687693 (count: 4900)
4296.88 2.24258e+06 751498 737510 753569 (count: 4880)
4687.5 2.44415e+06 818493 807714 817943 (count: 4860)
5078.12 2.6478e+06 885322 877606 884871 (count: 4840)
5468.75 2.85547e+06 951728 947996 955742 (count: 4820)
5859.38 3.06653e+06 1.01577e+06 1.02058e+06 1.03018e+06 (count: 4800)
6250 3.27495e+06 1.07888e+06 1.09326e+06 1.10281e+06 (count: 4780)
6640.62 3.4789e+06 1.13868e+06 1.16622e+06 1.17399e+06 (count: 4760)
7031.25 3.67657e+06 1.19688e+06 1.23744e+06 1.24225e+06 (count: 4740)
7421.88 3.87643e+06 1.25796e+06 1.30963e+06 1.30884e+06 (count: 4720)
7812.5 4.07873e+06 1.32172e+06 1.37988e+06 1.37712e+06 (count: 4700)
8203.12 4.27878e+06 1.3834e+06 1.44958e+06 1.4458e+06 (count: 4680)
8593.75 4.47172e+06 1.44437e+06 1.51286e+06 1.51449e+06 (count: 4660)
8984.38 4.6656e+06 1.50534e+06 1.57896e+06 1.5813e+06 (count: 4640)
9375 4.8599e+06 1.56778e+06 1.64547e+06 1.64666e+06 (count: 4620)
9765.62 4.53902e+06 1.44162e+06 1.51902e+06 1.57838e+06 (count: 180)
