# column 1: time [ps]
# column 2: msd xyz [A^2]
# column 3: msd x [A^2]
# column 4: msd y [A^2]
# column 5: msd z [A^2]
# column 6: number of samples [-]
0.525 13.6183 4.53371 4.5413 4.54334 (count: 7.99956e+07)
0.55 14.9148 4.96527 4.97361 4.97588 (count: 7.99956e+07)
0.575 16.2679 5.41571 5.42482 5.42733 (count: 7.99955e+07)
0.6 17.6774 5.88492 5.89485 5.89762 (count: 7.99955e+07)
0.625 19.143 6.37264 6.38409 6.38625 (count: 3.19982e+06)
1.25 73.0993 24.3319 24.3769 24.3905 (count: 3.1998e+06)
1.875 157.354 52.3706 52.4729 52.51 (count: 3.19978e+06)
2.5 267.97 89.1767 89.3603 89.4327 (count: 3.19976e+06)
3.125 401.521 133.61 133.896 134.014 (count: 3.19974e+06)
3.75 555.041 184.688 185.091 185.262 (count: 3.19972e+06)
4.375 725.964 241.56 242.088 242.316 (count: 3.1997e+06)
5 912.065 303.489 304.145 304.432 (count: 3.19968e+06)
5.625 1111.41 369.831 370.613 370.962 (count: 3.19966e+06)
6.25 1322.3 440.025 440.931 441.345 (count: 3.19964e+06)
6.875 1543.28 513.579 514.607 515.09 (count: 3.19962e+06)
7.5 1773.05 590.066 591.211 591.768 (count: 3.1996e+06)
8.125 2010.49 669.113 670.369 671.006 (count: 3.19958e+06)
8.75 2254.62 750.394 751.751 752.479 (count: 3.19956e+06)
9.375 2504.6 833.626 835.074 835.9 (count: 3.19954e+06)
10 2759.67 918.562 920.09 921.022 (count: 3.19952e+06)
10.625 3019.2 1004.98 1006.59 1007.63 (count: 3.1995e+06)
11.25 3282.61 1092.7 1094.38 1095.53 (count: 3.19948e+06)
11.875 3549.41 1181.55 1183.3 1184.56 (count: 3.19946e+06)
12.5 3819.17 1271.38 1273.21 1274.58 (count: 3.19944e+06)
13.125 4091.53 1362.07 1363.98 1365.48 (count: 3.19942e+06)
13.75 4366.14 1453.5 1455.51 1457.12 (count: 3.1994e+06)
14.375 4642.71 1545.58 1547.7 1549.44 (count: 3.19938e+06)
15 4921.01 1638.21 1640.46 1642.34 (count: 3.19936e+06)
15.625 5206.37 1735.75 1733.87 1736.75 (count: 127960)
31.25 12378.9 4116.03 4124.74 4138.09 (count: 127940)
46.875 19620.7 6509.32 6545.96 6565.4 (count: 127920)
62.5 26885 8903.29 8967.85 9013.83 (count: 127900)
78.125 34188.2 11300 11404.9 11483.3 (count: 127880)
93.75 41511 13698.3 13862.9 13949.7 (count: 127860)
109.375 48850.8 16109.6 16320.2 16421 (count: 127840)
125 56222 18527.2 18772 18922.8 (count: 127820)
140.625 63629.2 20952.9 21232.6 21443.7 (count: 127800)
156.25 71037.3 23374.6 23683.5 23979.3 (count: 127780)
171.875 78462.1 25793 26139.3 26529.8 (count: 127760)
187.5 85887.8 28213.5 28593 29081.2 (count: 127740)
203.125 93310.7 30629 31049 31632.7 (count: 127720)
218.75 100740 33059.7 33512.3 34167.7 (count: 127700)
234.375 108147 35491.8 35973.4 36681.7 (count: 127680)
250 115560 37929.9 38437.6 39192 (count: 127660)
265.625 123012 40387.1 40915.5 41709.6 (count: 127640)
281.25 130461 42857.8 43383.4 44219.9 (count: 127620)
296.875 137910 45333.1 45859.8 46717.5 (count: 127600)
312.5 145361 47805.2 48333.8 49222.4 (count: 127580)
328.125 152776 50265.6 50794.1 51716.7 (count: 127560)
343.75 160172 52713.4 53254.4 54204 (count: 127540)
359.375 167575 55154 55722.9 56698.1 (count: 127520)
375 175006 57602.4 58203.3 59200.6 (count: 127500)
390.625 180746 59227.3 59573.6 61944.7 (count: 5080)
781.25 369634 122427 120519 126688 (count: 5060)
1171.88 559890 186577 180937 192375 (count: 5040)
1562.5 746179 247482 239817 258881 (count: 5020)
1953.12 934035 307734 301287 325014 (count: 5000)
2343.75 1.11886e+06 365976 362726 390153 (count: 4980)
2734.38 1.30653e+06 424652 424611 457269 (count: 4960)
3125 1.49676e+06 482383 488389 525991 (count: 4940)
3515.62 1.68352e+06 539160 551131 593226 (count: 4920)
3906.25 1.86866e+06 593757 614293 660609 (count: 4900)
4296.88 2.05202e+06 648857 677338 725822 (count: 4880)
4687.5 2.22767e+06 700506 740647 786512 (count: 4860)
5078.12 2.39944e+06 750799 802684 845957 (count: 4840)
5468.75 2.56438e+06 798628 862096 903654 (count: 4820)
5859.38 2.72666e+06 844805 920569 961290 (count: 4800)
6250 2.88408e+06 888808 979646 1.01563e+06 (count: 4780)
6640.62 3.04478e+06 937158 1.03542e+06 1.0722e+06 (count: 4760)
7031.25 3.20632e+06 984159 1.09323e+06 1.12893e+06 (count: 4740)
7421.88 3.3679e+06 1.02849e+06 1.15289e+06 1.18652e+06 (count: 4720)
7812.5 3.52855e+06 1.07428e+06 1.2127e+06 1.24156e+06 (count: 4700)
8203.12 3.68802e+06 1.11927e+06 1.27302e+06 1.29573e+06 (count: 4680)
8593.75 3.84952e+06 1.16779e+06 1.33351e+06 1.34821e+06 (count: 4660)
8984.38 4.00993e+06 1.21842e+06 1.39352e+06 1.39799e+06 (count: 4640)
9375 4.16817e+06 1.26744e+06 1.45291e+06 1.44782e+06 (count: 4620)
9765.62 4.42692e+06 1.26733e+06 1.43322e+06 1.72637e+06 (count: 180)
