# column 1: time [ps]
# column 2: msd xyz [A^2]
# column 3: msd x [A^2]
# column 4: msd y [A^2]
# column 5: msd z [A^2]
# column 6: number of samples [-]
0.15 0.988319 0.329386 0.330247 0.328686 (count: 7.99959e+07)
0.175 1.34195 0.447245 0.448414 0.44629 (count: 7.99959e+07)
0.2 1.74835 0.582695 0.584216 0.581443 (count: 7.99958e+07)
0.225 2.20711 0.735593 0.73751 0.734002 (count: 7.99958e+07)
0.25 2.7178 0.905804 0.908163 0.903834 (count: 7.99958e+07)
0.275 3.28006 1.0932 1.09605 1.09081 (count: 7.99958e+07)
0.3 3.89354 1.29768 1.30105 1.29482 (count: 7.99958e+07)
0.325 4.55792 1.51911 1.52306 1.51575 (count: 7.99957e+07)
0.35 5.27289 1.75741 1.76198 1.7535 (count: 7.99957e+07)
0.375 6.03819 2.01249 2.01771 2.00799 (count: 7.99957e+07)
0.4 6.85356 2.28426 2.29018 2.27912 (count: 7.99957e+07)
0.425 7.71876 2.57264 2.57931 2.56682 (count: 7.99957e+07)
0.45 8.63359 2.87756 2.88501 2.87101 (count: 7.99956e+07)
0.475 9.59782 3.19895 3.20724 3.19163 (count: 7.99956e+07)
0.5 10.6113 3.53674 3.5459 3.52861 (count: 7.99956e+07)
0.525 11.6737 3.89088 3.90095 3.88188 (count: 7.99956e+07)
0.55 12.785 4.26128 4.27232 4.25138 (count: 7.99956e+07)
0.575 13.9449 4.64789 4.65993 4.63704 (count: 7.99955e+07)
0.6 15.1531 5.05064 5.06372 5.03878 (count: 7.99955e+07)
0.625 16.4088 5.46947 5.48319 5.45613 (count: 3.19982e+06)
1.25 62.688 20.8965 20.9507 20.8408 (count: 3.1998e+06)
1.875 135.038 45.0161 45.1355 44.8859 (count: 3.19978e+06)
2.5 230.14 76.7231 76.931 76.4854 (count: 3.19976e+06)
3.125 345.103 115.054 115.372 114.677 (count: 3.19974e+06)
3.75 477.419 159.174 159.622 158.623 (count: 3.19972e+06)
4.375 624.922 208.36 208.961 207.601 (count: 3.1997e+06)
5 785.722 261.984 262.759 260.98 (count: 3.19968e+06)
5.625 958.166 319.495 320.465 318.206 (count: 3.19966e+06)
6.25 1140.8 380.411 381.596 378.798 (count: 3.19964e+06)
6.875 1332.37 444.306 445.729 442.333 (count: 3.19962e+06)
7.5 1531.74 510.805 512.491 508.444 (count: 3.1996e+06)
8.125 1737.95 579.58 581.558 576.809 (count: 3.19958e+06)
8.75 1950.13 650.344 652.644 647.147 (count: 3.19956e+06)
9.375 2167.56 722.845 725.5 719.213 (count: 3.19954e+06)
10 2389.56 796.863 799.908 792.79 (count: 3.19952e+06)
10.625 2615.57 872.204 875.676 867.687 (count: 3.1995e+06)
11.25 2845.08 948.702 952.639 943.739 (count: 3.19948e+06)
11.875 3077.66 1026.21 1030.65 1020.8 (count: 3.19946e+06)
12.5 3312.94 1104.6 1109.59 1098.76 (count: 3.19944e+06)
13.125 3550.58 1183.75 1189.34 1177.49 (count: 3.19942e+06)
13.75 3790.3 1263.58 1269.81 1256.92 (count: 3.1994e+06)
14.375 4031.84 1343.99 1350.91 1336.95 (count: 3.19938e+06)
15 4274.99 1424.91 1432.57 1417.52 (count: 3.19936e+06)
15.625 4518.28 1506.22 1513.97 1498.09 (count: 127960)
31.25 10815.2 3595.7 3629.45 3590.07 (count: 127940)
46.875 17157.2 5684.63 5766.29 5706.28 (count: 127920)
62.5 23492 7778.22 7905.96 7807.84 (count: 127900)
78.125 29827.4 9870.58 10056.1 9900.77 (count: 127880)
93.75 36160.9 11958.5 12206 11996.4 (count: 127860)
109.375 42480.9 14042.6 14353.7 14084.5 (count: 127840)
125 48790.8 16116.5 16507.4 16166.9 (count: 127820)
140.625 55089.8 18176.8 18671.1 18242 (count: 127800)
156.25 61421.9 20249.8 20847.1 20325 (count: 127780)
171.875 67780.9 22331.3 23025.4 22424.2 (count: 127760)
187.5 74149.9 24418.3 25199.8 24531.8 (count: 127740)
203.125 80529 26503.6 27382 26643.4 (count: 127720)
218.75 86889.3 28590.8 29553.7 28744.8 (count: 127700)
234.375 93231.9 30677.2 31720.9 30833.8 (count: 127680)
250 99553.4 32752.5 33891.5 32909.4 (count: 127660)
265.625 105878 34824.5 36066.6 34987.4 (count: 127640)
281.25 112208 36899.3 38249.2 37059.4 (count: 127620)
296.875 118534 38968.6 40427.8 39138 (count: 127600)
312.5 124850 41026.7 42603.8 41220 (count: 127580)
328.125 131151 43097.8 44754.2 43298.9 (count: 127560)
343.75 137454 45184.1 46900.8 45369.1 (count: 127540)
359.375 143728 47259.6 49047.5 47421.3 (count: 127520)
375 149984 49327.6 51194 49462.9 (count: 127500)
390.625 157654 52418 53888.1 51348.1 (count: 5080)
781.25 318368 105007 108171 105189 (count: 5060)
1171.88 476503 157382 160371 158749 (count: 5040)
1562.5 633508 209370 211602 212536 (count: 5020)
1953.12 793367 259626 264579 269161 (count: 5000)
2343.75 955009 309631 317749 327628 (count: 4980)
2734.38 1.1125e+06 357088 368617 386792 (count: 4960)
3125 1.2689e+06 404474 417751 446675 (count: 4940)
3515.62 1.42773e+06 453124 467971 506635 (count: 4920)
3906.25 1.58441e+06 500102 517245 567064 (count: 4900)
4296.88 1.74459e+06 546585 568286 629721 (count: 4880)
4687.5 1.90344e+06 593861 618525 691058 (count: 4860)
5078.12 2.0568e+06 639198 666629 750975 (count: 4840)
5468.75 2.21022e+06 684138 715269 810811 (count: 4820)
5859.38 2.36726e+06 731213 764948 871099 (count: 4800)
6250 2.52411e+06 780016 813283 930813 (count: 4780)
6640.62 2.67985e+06 829638 860811 989403 (count: 4760)
7031.25 2.83577e+06 879859 907606 1.0483e+06 (count: 4740)
7421.88 2.99346e+06 930387 955699 1.10737e+06 (count: 4720)
7812.5 3.15187e+06 981240 1.0029e+06 1.16773e+06 (count: 4700)
8203.12 3.30502e+06 1.03121e+06 1.04975e+06 1.22406e+06 (count: 4680)
8593.75 3.46397e+06 1.08385e+06 1.10103e+06 1.27908e+06 (count: 4660)
8984.38 3.61854e+06 1.13573e+06 1.15054e+06 1.33227e+06 (count: 4640)
9375 3.7694e+06 1.18835e+06 1.19682e+06 1.38422e+06 (count: 4620)
9765.62 3.62099e+06 1.20262e+06 1.11698e+06 1.30138e+06 (count: 180)
